Census date,Observer name,Stake,Plot,Fence,Tag #,SpCode,Height 2012,Notes 2012,Height.cm 2014,Notes 2014,x,y,%L,Invasive1,%invasive1,Invasive2,%invasive2,Invasive3,%invasive3,Invasive4,%invasive4
7/1/2014,"Gonzalez, Lewis A",1614,South,FALSE,6021,fram,NA,not surveyed 2012,NA,NN,NA,NA,10,mivi,40, alpe,5,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,South,FALSE,1350-00,ceoc,NA,,17,New 2014,0.90,0.35,10,mivi,40, alpe,5,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,South,FALSE,2479-00,ceoc,NA,,17,New 2014,0.95,0.20,10,mivi,40, alpe,5,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,South,FALSE,2584-00,paqu,NA,,15,New 2014,0.00,0.40,10,mivi,40, alpe,5,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,South,FALSE,3283-00,loja,NA,,42,New 2014,0.60,0.70,10,mivi,40, alpe,5,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,South,FALSE,3366-00,loja,NA,not surveyed 2012,NA,NN,NA,NA,10,mivi,40, alpe,5,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,South,FALSE,3775-00,fram,NA,not surveyed 2012,NA,"D, TR",NA,NA,10,mivi,40, alpe,5,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,South,FALSE,3788-00,fram,NA,not surveyed 2012,15,,0.70,0.95,10,mivi,40, alpe,5,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,South,FALSE,3868-00,ceoc,NA,not surveyed 2012,25,,0.40,0.90,10,mivi,40, alpe,5,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,South,FALSE,3870-00,loja,NA,not surveyed 2012,NA,"D, TR",NA,NA,10,mivi,40, alpe,5,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,South,FALSE,3887-00,fram,NA,not surveyed 2012,NA,NN,NA,NA,10,mivi,40, alpe,5,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,South,FALSE,3938-00,paqu,NA,not surveyed 2012,NA,NN,NA,NA,10,mivi,40, alpe,5,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,South,FALSE,4453-00,fram,NA,,15,New 2014,0.05,0.20,10,mivi,40, alpe,5,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,South,FALSE,5399-00,loja,NA,,46,New 2014,0.40,0.20,10,mivi,40, alpe,5,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,South,FALSE,6004-00,ceoc,NA,,19,New 2014,0.60,0.50,10,mivi,40, alpe,5,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,South,FALSE,6959-00,fram,NA,,15,New 2014,0.20,0.30,10,mivi,40, alpe,5,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6022,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6023,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6024,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6025,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6026,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6027,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6028,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6029,fram,NA,not surveyed 2012,NA,"D, TR",NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6030,fram,NA,not surveyed 2012,NA,"D, TR",NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6031,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6032,fram,NA,not surveyed 2012,NA,"D, TR",NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6033,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6034,fram,NA,not surveyed 2012,13,,0.80,0.50,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6035,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6036,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6037,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6038,fram,NA,not surveyed 2012,NA,"D, TR",NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6039,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6040,fram,NA,not surveyed 2012,NA,"D, TR",NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6041,fram,NA,not surveyed 2012,NA,"D, TR",NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6042,fram,NA,not surveyed 2012,NA,"D, TR",NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6043,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6044,fram,NA,not surveyed 2012,NA,"D, TR",NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6045,fram,NA,not surveyed 2012,NA,"D, TR",NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6046,fram,NA,not surveyed 2012,NA,"D, TR",NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6047,fram,NA,not surveyed 2012,NA,"D, TR",NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6048,fram,NA,not surveyed 2012,NA,"D, TR",NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6049,fram,NA,not surveyed 2012,NA,"D, TR",NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6050,fram,NA,not surveyed 2012,NA,"D, TR",NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6051,fram,NA,not surveyed 2012,NA,"D, TR",NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6052,fram,NA,not surveyed 2012,NA,"D, TR",NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6053,fram,NA,not surveyed 2012,NA,"D, TR",NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6054,fram,NA,not surveyed 2012,NA,"D, TR",NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6055,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6056,libe,NA,not surveyed 2012,18,,0.60,0.20,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6057,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6058,fram,NA,not surveyed 2012,NA,"D, TR",NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6059,libe,NA,not surveyed 2012,NA,"D, TR",NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6060,fram,NA,not surveyed 2012,19,,0.60,0.40,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6061,fram,NA,not surveyed 2012,15,,0.60,0.40,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6062,fram,NA,not surveyed 2012,NA,"D, TR",NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6063,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6064,fram,NA,not surveyed 2012,NA,"D, TR",NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6065,libe,NA,not surveyed 2012,NA,"D, TR",NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6066,fram,NA,not surveyed 2012,NA,"D, TR",NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6067,fram,NA,not surveyed 2012,46,,0.60,0.30,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6068,fram,NA,not surveyed 2012,NA,"D, TR",NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6069,fram,NA,not surveyed 2012,NA,"D, TR",NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6070,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6071,fram,NA,not surveyed 2012,NA,"D, TR",NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6072,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6073,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6074,caco,NA,not surveyed 2012,21,,0.10,0.10,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6075,fram,NA,not surveyed 2012,NA,"D, TR",NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6076,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6077,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6078,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6079,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6080,syor,NA,not surveyed 2012,60,,0.00,0.40,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6081,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6082,fram,NA,not surveyed 2012,NA,"D, TR",NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6083,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6084,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6085,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6086,fram,NA,not surveyed 2012,NA,"D, TR",NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6087,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6088,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6089,fram,NA,not surveyed 2012,NA,"D, TR",NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6090,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6091,syor,NA,not surveyed 2012,43,,0.40,0.60,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6092,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6093,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6094,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6095,fram,NA,not surveyed 2012,NA,"D, TR",NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6096,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6097,fram,NA,not surveyed 2012,13,,0.50,0.80,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6098,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6099,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6100,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6151,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6152,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6153,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6154,fram,NA,not surveyed 2012,NA,"D, TR",NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6155,fram,NA,not surveyed 2012,NA,"D, TR",NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6156,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6157,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6158,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6159,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6160,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6161,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6162,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6163,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6164,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6165,fram,NA,not surveyed 2012,NA,NN,NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6166,fram,NA,not surveyed 2012,NA,"D, TR",NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6167,fram,NA,not surveyed 2012,NA,"D, TR",NA,NA,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,3158-00,loja,NA,not surveyed 2012,24,,0.95,0.40,5,alpe,5,None,0,None,0,None,0
7/1/2014,"Gonzalez, Lewis A",1614,West,FALSE,6072-00,vitis,,,15,New 2014,0.60,0.70,5,alpe,5,None,0,None,0,None,0
6/23/2014,"Gonzalez, Lewis A",1725,East,FALSE,1370-00,qupr,8.0,New 2012,10,,NA,NA,95,alpe,10, mivi,5, loja,5,None,0
6/23/2014,"Gonzalez, Lewis A",1725,East,FALSE,3823-00,fram,15.5,,17,lost tag,NA,NA,95,alpe,10, mivi,5, loja,5,None,0
6/23/2014,"Gonzalez, Lewis A",1725,East,FALSE,3824-00,fram,15.0,,22,,NA,NA,95,alpe,10, mivi,5, loja,5,None,0
6/23/2014,"Gonzalez, Lewis A",1725,East,FALSE,3827-00,loja,NA,"TR, D",NA,dead in 2012,NA,NA,95,alpe,10, mivi,5, loja,5,None,0
6/23/2014,"Gonzalez, Lewis A",1725,East,FALSE,3829-00,fram,16.0,,24,lost tag,NA,NA,95,alpe,10, mivi,5, loja,5,None,0
6/23/2014,"Gonzalez, Lewis A",1725,East,FALSE,3882-00,qusp,12.2,,12.5,,NA,NA,95,alpe,10, mivi,5, loja,5,None,0
6/23/2014,"Gonzalez, Lewis A",1725,East,FALSE,4106-00,fram,13.0,,10,,NA,NA,95,alpe,10, mivi,5, loja,5,None,0
6/23/2014,"Gonzalez, Lewis A",1725,East,FALSE,5719-00,fram,11.2,,13.5,,NA,NA,95,alpe,10, mivi,5, loja,5,None,0
6/23/2014,"Gonzalez, Lewis A",1725,East,FALSE,6257-00,fram,9.0,New 2012,13,,NA,NA,95,alpe,10, mivi,5, loja,5,None,0
6/23/2014,"Gonzalez, Lewis A",1725,East,FALSE,691-00,fram,7.5,New 2012,12,,NA,NA,95,alpe,10, mivi,5, loja,5,None,0
6/23/2014,"Gonzalez, Lewis A",1725,East,FALSE,752-00,fram,7.0,New 2012,10,,NA,NA,95,alpe,10, mivi,5, loja,5,None,0
6/23/2014,"Gonzalez, Lewis A",1725,East,FALSE,,vitis,2.2,New 2012,NA,NF,NA,NA,95,alpe,10, mivi,5, loja,5,None,0
6/23/2014,"Gonzalez, Lewis A",1725,East,FALSE,,vitis,4.6,New 2012,6.5,,NA,NA,95,alpe,10, mivi,5, loja,5,None,0
6/23/2014,"Gonzalez, Lewis A",1725,East,FALSE,,vitis,5.0,New 2012,5,,NA,NA,95,alpe,10, mivi,5, loja,5,None,0
6/23/2014,"Gonzalez, Lewis A",1725,East,FALSE,,QUSP,5.8,New 2012,NA,NF,NA,NA,95,alpe,10, mivi,5, loja,5,None,0
6/23/2014,"Gonzalez, Lewis A",1725,East,FALSE,,vitis,6.5,New 2012,NA,NF,NA,NA,95,alpe,10, mivi,5, loja,5,None,0
6/23/2014,"Gonzalez, Lewis A",1725,East,FALSE,,fram,8.0,New 2012,NA,NF,NA,NA,95,alpe,10, mivi,5, loja,5,None,0
6/23/2014,"Gonzalez, Lewis A",1725,East,FALSE,,fram,8.0,New 2012,NA,NF,NA,NA,95,alpe,10, mivi,5, loja,5,None,0
6/23/2014,"Gonzalez, Lewis A",1725,East,FALSE,,qupr,8.0,New 2012,NA,NF,NA,NA,95,alpe,10, mivi,5, loja,5,None,0
6/23/2014,"Gonzalez, Lewis A",1725,East,FALSE,,vitis,8.5,New 2012,5.5,,NA,NA,95,alpe,10, mivi,5, loja,5,None,0
6/23/2014,"Gonzalez, Lewis A",1725,East,FALSE,,fram,10.5,,NA,NF,NA,NA,95,alpe,10, mivi,5, loja,5,None,0
6/23/2014,"Gonzalez, Lewis A",1725,East,FALSE,,fram,NA,,6,New 2014,0.30,0.30,95,alpe,10, mivi,5, loja,5,None,0
6/23/2014,"Gonzalez, Lewis A",1725,East,FALSE,,paqu,NA,,5,New 2014,0.50,0.40,95,alpe,10, mivi,5, loja,5,None,0
6/23/2014,"Gonzalez, Lewis A",1725,East,FALSE,,litu,NA,,7,New 2014,0.10,0.70,95,alpe,10, mivi,5, loja,5,None,0
6/23/2014,"Gonzalez, Lewis A",1725,South,FALSE,2009-00,fram,15.2,,18,,NA,NA,70,beth,50,None,0,None,0,None,0
6/23/2014,"Gonzalez, Lewis A",1725,South,FALSE,2047-00,ulru,13.0,,15,,NA,NA,70,beth,50,None,0,None,0,None,0
6/23/2014,"Gonzalez, Lewis A",1725,South,FALSE,222-00,fram,13.5,,21,,NA,NA,70,beth,50,None,0,None,0,None,0
6/23/2014,"Gonzalez, Lewis A",1725,South,FALSE,227-00,fram,12.9,,16,,NA,NA,70,beth,50,None,0,None,0,None,0
6/23/2014,"Gonzalez, Lewis A",1725,South,FALSE,233-00,ceca,22.9,,24,lost tag,NA,NA,70,beth,50,None,0,None,0,None,0
6/23/2014,"Gonzalez, Lewis A",1725,South,FALSE,237-00,fram,22.0,,22,,NA,NA,70,beth,50,None,0,None,0,None,0
6/23/2014,"Gonzalez, Lewis A",1725,South,FALSE,242-00,fram,12.0,,19,,NA,NA,70,beth,50,None,0,None,0,None,0
6/23/2014,"Gonzalez, Lewis A",1725,South,FALSE,246-00,fram,12.5,,15,,NA,NA,70,beth,50,None,0,None,0,None,0
6/23/2014,"Gonzalez, Lewis A",1725,South,FALSE,2480-00,fram,10.5,,14,,NA,NA,70,beth,50,None,0,None,0,None,0
6/23/2014,"Gonzalez, Lewis A",1725,South,FALSE,251-00,fram,21.5,,19,broken,NA,NA,70,beth,50,None,0,None,0,None,0
6/23/2014,"Gonzalez, Lewis A",1725,South,FALSE,258-00,fram,13.2,,21,lost tag,NA,NA,70,beth,50,None,0,None,0,None,0
6/23/2014,"Gonzalez, Lewis A",1725,South,FALSE,260-00,fram,13.5,,16,,NA,NA,70,beth,50,None,0,None,0,None,0
6/23/2014,"Gonzalez, Lewis A",1725,South,FALSE,268-00,fram,NA,,14,New 2014,0.60,0.70,70,beth,50,None,0,None,0,None,0
6/23/2014,"Gonzalez, Lewis A",1725,South,FALSE,271-00,paqu,NA,,14,New 2014,0.70,0.30,70,beth,50,None,0,None,0,None,0
6/23/2014,"Gonzalez, Lewis A",1725,South,FALSE,285-00,fram,16.6,,23,,NA,NA,70,beth,50,None,0,None,0,None,0
6/23/2014,"Gonzalez, Lewis A",1725,South,FALSE,309-00,ceoc,12.4,,NA,NN,NA,NA,70,beth,50,None,0,None,0,None,0
6/23/2014,"Gonzalez, Lewis A",1725,South,FALSE,313-00,fram,14.2,,NA,NN,NA,NA,70,beth,50,None,0,None,0,None,0
6/23/2014,"Gonzalez, Lewis A",1725,South,FALSE,315-00,beth,58.0,,80,,NA,NA,70,beth,50,None,0,None,0,None,0
6/23/2014,"Gonzalez, Lewis A",1725,South,FALSE,319-00,fram,12.2,,17,,NA,NA,70,beth,50,None,0,None,0,None,0
6/23/2014,"Gonzalez, Lewis A",1725,South,FALSE,322-00,beth,12.0,,11,lost tag,NA,NA,70,beth,50,None,0,None,0,None,0
6/23/2014,"Gonzalez, Lewis A",1725,South,FALSE,359-00,fram,16.4,,19,,NA,NA,70,beth,50,None,0,None,0,None,0
6/23/2014,"Gonzalez, Lewis A",1725,South,FALSE,3949-00,ceca,4.1,New 2012,10,,NA,NA,70,beth,50,None,0,None,0,None,0
6/23/2014,"Gonzalez, Lewis A",1725,South,FALSE,4034-00,paqu,6.5,New 2012,10,,NA,NA,70,beth,50,None,0,None,0,None,0
6/23/2014,"Gonzalez, Lewis A",1725,South,FALSE,5513-00,fram,7.6,New 2012,12,,NA,NA,70,beth,50,None,0,None,0,None,0
6/23/2014,"Gonzalez, Lewis A",1725,South,FALSE,5626-00,saal,NA,,25.5,New 2014,0.60,1.00,70,beth,50,None,0,None,0,None,0
6/23/2014,"Gonzalez, Lewis A",1725,South,FALSE,6296-00,fram,19.0,,24,,NA,NA,70,beth,50,None,0,None,0,None,0
6/23/2014,"Gonzalez, Lewis A",1725,South,FALSE,6399-00,loja,18.5,,14,,NA,NA,70,beth,50,None,0,None,0,None,0
6/23/2014,"Gonzalez, Lewis A",1725,South,FALSE,6920-00,fram,NA,,15,New 2014,0.40,0.50,70,beth,50,None,0,None,0,None,0
6/23/2014,"Gonzalez, Lewis A",1725,South,FALSE,827-00,paqu,4.5,,10,,NA,NA,70,beth,50,None,0,None,0,None,0
6/23/2014,"Gonzalez, Lewis A",1725,South,FALSE,837-00,fram,13.6,,18,,NA,NA,70,beth,50,None,0,None,0,None,0
6/23/2014,"Gonzalez, Lewis A",1725,South,FALSE,847-00,fram,11.2,,15,,NA,NA,70,beth,50,None,0,None,0,None,0
6/23/2014,"Gonzalez, Lewis A",1725,South,FALSE,863-00,qupr,8.2,New 2012,12,,NA,NA,70,beth,50,None,0,None,0,None,0
6/23/2014,"Gonzalez, Lewis A",1725,South,FALSE,,ceca,4.0,New 2012,NA,NF,NA,NA,70,beth,50,None,0,None,0,None,0
6/23/2014,"Gonzalez, Lewis A",1725,South,FALSE,,vitis,4.5,New 2012,NA,NF,NA,NA,70,beth,50,None,0,None,0,None,0
6/23/2014,"Gonzalez, Lewis A",1725,South,FALSE,,ceca,5.5,New 2012,NA,NF,NA,NA,70,beth,50,None,0,None,0,None,0
